chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00037,high_frequency_computing,87.48930265667737,compatible
CHIP_00037,power_efficient_device,92.34630153824273,compatible
CHIP_00037,high_reliability_critical,68.50717621483273,marginal
CHIP_00037,consumer_electronics,83.69192633996482,compatible
CHIP_00038,high_frequency_computing,68.40313933950978,marginal
CHIP_00038,power_efficient_device,32.25918583613473,incompatible
CHIP_00038,high_reliability_critical,74.86373884809406,compatible
CHIP_00038,consumer_electronics,73.9603646165561,compatible
CHIP_00039,high_frequency_computing,60.120069317983564,marginal
CHIP_00039,power_efficient_device,79.31236065072815,compatible
CHIP_00039,high_reliability_critical,78.84389056727505,compatible
CHIP_00039,consumer_electronics,69.41430534468606,marginal
CHIP_00040,high_frequency_computing,80.00017517543532,compatible
CHIP_00040,power_efficient_device,67.96930417118357,marginal
CHIP_00040,high_reliability_critical,70.6966898315954,compatible
CHIP_00040,consumer_electronics,98.80351544930161,compatible
CHIP_00041,high_frequency_computing,83.85060341619311,compatible
CHIP_00041,power_efficient_device,79.17392551850203,compatible
CHIP_00041,high_reliability_critical,38.44368995573849,incompatible
CHIP_00041,consumer_electronics,68.83476581825761,marginal
CHIP_00042,high_frequency_computing,84.63108935378172,compatible
CHIP_00042,power_efficient_device,30.308522152139602,incompatible
CHIP_00042,high_reliability_critical,54.30826383433942,marginal
CHIP_00042,consumer_electronics,68.55120518495963,marginal
CHIP_00043,high_frequency_computing,72.15588026781136,compatible
CHIP_00043,power_efficient_device,64.60884061987596,marginal
CHIP_00043,high_reliability_critical,68.91736973369068,marginal
CHIP_00043,consumer_electronics,86.97715790547663,compatible
CHIP_00044,high_frequency_computing,94.33213845115915,compatible
CHIP_00044,power_efficient_device,96.04497701834173,compatible
CHIP_00044,high_reliability_critical,57.88641789382303,marginal
CHIP_00044,consumer_electronics,71.13634769598673,compatible
CHIP_00045,high_frequency_computing,59.244687008148986,marginal
CHIP_00045,power_efficient_device,61.94007928676491,marginal
CHIP_00045,high_reliability_critical,35.36505366373939,incompatible
CHIP_00045,consumer_electronics,87.04478118669057,compatible
CHIP_00046,high_frequency_computing,95.46928119166131,compatible
CHIP_00046,power_efficient_device,31.884468847005323,incompatible
CHIP_00046,high_reliability_critical,65.28455833691059,marginal
CHIP_00046,consumer_electronics,100.0,compatible
CHIP_00047,high_frequency_computing,45.367839121952,incompatible
CHIP_00047,power_efficient_device,100.0,compatible
CHIP_00047,high_reliability_critical,39.20586324170215,incompatible
CHIP_00047,consumer_electronics,70.89224877609634,compatible
CHIP_00048,high_frequency_computing,87.35128595501813,compatible
CHIP_00048,power_efficient_device,82.68945384421343,compatible
CHIP_00048,high_reliability_critical,61.837793326039936,marginal
CHIP_00048,consumer_electronics,68.54846347360095,marginal
CHIP_00049,high_frequency_computing,50.12167854699926,marginal
CHIP_00049,power_efficient_device,68.08392047577672,marginal
CHIP_00049,high_reliability_critical,58.63104177663248,marginal
CHIP_00049,consumer_electronics,68.11593213493283,marginal
CHIP_00050,high_frequency_computing,69.88923429328281,marginal
CHIP_00050,power_efficient_device,76.27230698425701,compatible
CHIP_00050,high_reliability_critical,97.09605225620436,compatible
CHIP_00050,consumer_electronics,82.92594208232948,compatible
CHIP_00051,high_frequency_computing,71.48769789738012,compatible
CHIP_00051,power_efficient_device,49.41395056482658,incompatible
CHIP_00051,high_reliability_critical,42.66599031324306,incompatible
CHIP_00051,consumer_electronics,83.2466801897962,compatible
CHIP_00052,high_frequency_computing,80.41497952384415,compatible
CHIP_00052,power_efficient_device,64.44376521060185,marginal
CHIP_00052,high_reliability_critical,92.15230194611325,compatible
CHIP_00052,consumer_electronics,80.88255437180167,compatible
CHIP_00053,high_frequency_computing,65.27222807019899,marginal
CHIP_00053,power_efficient_device,53.62395186867286,marginal
CHIP_00053,high_reliability_critical,43.33565969626644,incompatible
CHIP_00053,consumer_electronics,87.20040499105906,compatible
CHIP_00054,high_frequency_computing,62.57314589271471,marginal
CHIP_00054,power_efficient_device,72.6891926826706,compatible
CHIP_00054,high_reliability_critical,39.54530215023671,incompatible
CHIP_00054,consumer_electronics,77.49460411091027,compatible
CHIP_00055,high_frequency_computing,73.90921534745192,compatible
CHIP_00055,power_efficient_device,100.0,compatible
CHIP_00055,high_reliability_critical,25.78694296350985,incompatible
CHIP_00055,consumer_electronics,92.12996900410083,compatible
CHIP_00056,high_frequency_computing,59.62869243396226,marginal
CHIP_00056,power_efficient_device,100.0,compatible
CHIP_00056,high_reliability_critical,44.059174185252445,incompatible
CHIP_00056,consumer_electronics,95.54355421813241,compatible
CHIP_00057,high_frequency_computing,79.43484563627841,compatible
CHIP_00057,power_efficient_device,36.71570441008859,incompatible
CHIP_00057,high_reliability_critical,70.96180807130202,compatible
CHIP_00057,consumer_electronics,87.73383490308787,compatible
CHIP_00058,high_frequency_computing,86.75291551706289,compatible
CHIP_00058,power_efficient_device,64.07661412333697,marginal
CHIP_00058,high_reliability_critical,100.0,compatible
CHIP_00058,consumer_electronics,100.0,compatible
CHIP_00059,high_frequency_computing,81.76264796691443,compatible
CHIP_00059,power_efficient_device,37.096710086035415,incompatible
CHIP_00059,high_reliability_critical,34.991389037687554,incompatible
CHIP_00059,consumer_electronics,75.96550217983037,compatible
CHIP_00060,high_frequency_computing,73.07973698869998,compatible
CHIP_00060,power_efficient_device,49.34700833705888,incompatible
CHIP_00060,high_reliability_critical,48.68799644529345,incompatible
CHIP_00060,consumer_electronics,50.167226001139795,marginal
CHIP_00061,high_frequency_computing,31.774003762387878,incompatible
CHIP_00061,power_efficient_device,70.3439656314709,compatible
CHIP_00061,high_reliability_critical,100.0,compatible
CHIP_00061,consumer_electronics,56.73360819040448,marginal
CHIP_00062,high_frequency_computing,70.73252635655393,compatible
CHIP_00062,power_efficient_device,69.5377287741656,marginal
CHIP_00062,high_reliability_critical,76.18252079182633,compatible
CHIP_00062,consumer_electronics,72.34437011784456,compatible
CHIP_00063,high_frequency_computing,52.99651976489831,marginal
CHIP_00063,power_efficient_device,86.14443141325293,compatible
CHIP_00063,high_reliability_critical,6.37650186706292,incompatible
CHIP_00063,consumer_electronics,85.72684083752526,compatible
CHIP_00064,high_frequency_computing,58.92161489734721,marginal
CHIP_00064,power_efficient_device,76.09617771219337,compatible
CHIP_00064,high_reliability_critical,99.81529388430303,compatible
CHIP_00064,consumer_electronics,69.7048972146963,marginal
CHIP_00065,high_frequency_computing,67.63645679644134,marginal
CHIP_00065,power_efficient_device,59.485150600859484,marginal
CHIP_00065,high_reliability_critical,100.0,compatible
CHIP_00065,consumer_electronics,78.08033429788051,compatible
CHIP_00066,high_frequency_computing,71.52286163026913,compatible
CHIP_00066,power_efficient_device,67.8377866681098,marginal
CHIP_00066,high_reliability_critical,100.0,compatible
CHIP_00066,consumer_electronics,70.43053372125321,compatible
CHIP_00067,high_frequency_computing,90.86662070026917,compatible
CHIP_00067,power_efficient_device,51.02495801385431,marginal
CHIP_00067,high_reliability_critical,40.14862512900802,incompatible
CHIP_00067,consumer_electronics,85.5623285776691,compatible
CHIP_00068,high_frequency_computing,99.28455468856268,compatible
CHIP_00068,power_efficient_device,60.41678372592132,marginal
CHIP_00068,high_reliability_critical,53.288840802790205,marginal
CHIP_00068,consumer_electronics,89.52847668618186,compatible
CHIP_00069,high_frequency_computing,74.78700495842911,compatible
CHIP_00069,power_efficient_device,87.00002539269886,compatible
CHIP_00069,high_reliability_critical,16.23905497936066,incompatible
CHIP_00069,consumer_electronics,64.40989264636121,marginal
CHIP_00070,high_frequency_computing,73.76746656269115,compatible
CHIP_00070,power_efficient_device,81.29555393831987,compatible
CHIP_00070,high_reliability_critical,61.104153753777155,marginal
CHIP_00070,consumer_electronics,81.19766320335181,compatible
CHIP_00071,high_frequency_computing,87.13109466056454,compatible
CHIP_00071,power_efficient_device,38.83285976706824,incompatible
CHIP_00071,high_reliability_critical,83.19116834706946,compatible
CHIP_00071,consumer_electronics,95.75924133513334,compatible
CHIP_00072,high_frequency_computing,68.14316875780943,marginal
CHIP_00072,power_efficient_device,48.47164392134972,incompatible
CHIP_00072,high_reliability_critical,91.66335674851581,compatible
CHIP_00072,consumer_electronics,100.0,compatible
CHIP_00073,high_frequency_computing,77.9556908682371,compatible
CHIP_00073,power_efficient_device,47.92731532144247,incompatible
CHIP_00073,high_reliability_critical,64.82463198778474,marginal
CHIP_00073,consumer_electronics,67.49378649150815,marginal
CHIP_00074,high_frequency_computing,89.32199972227076,compatible
CHIP_00074,power_efficient_device,68.7346951282308,marginal
CHIP_00074,high_reliability_critical,37.16112060796648,incompatible
CHIP_00074,consumer_electronics,82.99139665581994,compatible
CHIP_00075,high_frequency_computing,61.892491415932554,marginal
CHIP_00075,power_efficient_device,37.123512414198416,incompatible
CHIP_00075,high_reliability_critical,87.77832070994333,compatible
CHIP_00075,consumer_electronics,84.47946774273952,compatible
CHIP_00076,high_frequency_computing,65.61699645723027,marginal
CHIP_00076,power_efficient_device,100.0,compatible
CHIP_00076,high_reliability_critical,42.59788471349364,incompatible
CHIP_00076,consumer_electronics,73.4797672192073,compatible
CHIP_00077,high_frequency_computing,82.50097003161054,compatible
CHIP_00077,power_efficient_device,91.90662635358069,compatible
CHIP_00077,high_reliability_critical,76.72909528195525,compatible
CHIP_00077,consumer_electronics,71.54064519451676,compatible
CHIP_00078,high_frequency_computing,70.25297132005043,compatible
CHIP_00078,power_efficient_device,53.867389960845784,marginal
CHIP_00078,high_reliability_critical,55.03018785018904,marginal
CHIP_00078,consumer_electronics,76.15073997405783,compatible
CHIP_00079,high_frequency_computing,83.32570647545721,compatible
CHIP_00079,power_efficient_device,52.74964418953401,marginal
CHIP_00079,high_reliability_critical,93.64446254283395,compatible
CHIP_00079,consumer_electronics,79.62535216212447,compatible
CHIP_00080,high_frequency_computing,57.921849183376274,marginal
CHIP_00080,power_efficient_device,79.71510949384094,compatible
CHIP_00080,high_reliability_critical,61.396027782834,marginal
CHIP_00080,consumer_electronics,73.09878935438961,compatible
CHIP_00081,high_frequency_computing,100.0,compatible
CHIP_00081,power_efficient_device,62.183730385996704,marginal
CHIP_00081,high_reliability_critical,51.377614299200836,marginal
CHIP_00081,consumer_electronics,94.410511680516,compatible
CHIP_00082,high_frequency_computing,85.07737624565536,compatible
CHIP_00082,power_efficient_device,88.8606112059063,compatible
CHIP_00082,high_reliability_critical,48.10758064145293,incompatible
CHIP_00082,consumer_electronics,83.29877907691355,compatible
CHIP_00083,high_frequency_computing,47.2723167591925,incompatible
CHIP_00083,power_efficient_device,21.988825177037334,incompatible
CHIP_00083,high_reliability_critical,47.27250703879146,incompatible
CHIP_00083,consumer_electronics,80.7075455056526,compatible
CHIP_00084,high_frequency_computing,100.0,compatible
CHIP_00084,power_efficient_device,100.0,compatible
CHIP_00084,high_reliability_critical,32.19500468228309,incompatible
CHIP_00084,consumer_electronics,93.13397365554569,compatible
CHIP_00085,high_frequency_computing,48.0891225526666,incompatible
CHIP_00085,power_efficient_device,100.0,compatible
CHIP_00085,high_reliability_critical,49.84043129720342,incompatible
CHIP_00085,consumer_electronics,71.38151073190245,compatible
CHIP_00086,high_frequency_computing,95.40425988286728,compatible
CHIP_00086,power_efficient_device,56.022062902813495,marginal
CHIP_00086,high_reliability_critical,100.0,compatible
CHIP_00086,consumer_electronics,71.44809332874098,compatible
CHIP_00087,high_frequency_computing,92.7496010385945,compatible
CHIP_00087,power_efficient_device,72.89914982717337,compatible
CHIP_00087,high_reliability_critical,85.36394458377441,compatible
CHIP_00087,consumer_electronics,64.88426661514049,marginal
CHIP_00088,high_frequency_computing,38.33105317731339,incompatible
CHIP_00088,power_efficient_device,46.531564920673404,incompatible
CHIP_00088,high_reliability_critical,52.88333671315152,marginal
CHIP_00088,consumer_electronics,77.00110833594212,compatible
CHIP_00089,high_frequency_computing,65.31881884188378,marginal
CHIP_00089,power_efficient_device,16.585658546697182,incompatible
CHIP_00089,high_reliability_critical,45.838263012593444,incompatible
CHIP_00089,consumer_electronics,80.59330602274456,compatible
CHIP_00090,high_frequency_computing,70.13296731524554,compatible
CHIP_00090,power_efficient_device,60.641222402492176,marginal
CHIP_00090,high_reliability_critical,51.197324763071066,marginal
CHIP_00090,consumer_electronics,80.84630179018868,compatible
CHIP_00091,high_frequency_computing,54.05574739341897,marginal
CHIP_00091,power_efficient_device,63.86801052059785,marginal
CHIP_00091,high_reliability_critical,52.773185363722106,marginal
CHIP_00091,consumer_electronics,61.26713329117708,marginal
CHIP_00092,high_frequency_computing,71.37011397274063,compatible
CHIP_00092,power_efficient_device,20.346618639424534,incompatible
CHIP_00092,high_reliability_critical,44.632083659973496,incompatible
CHIP_00092,consumer_electronics,85.05296078300192,compatible
CHIP_00093,high_frequency_computing,83.23810804216387,compatible
CHIP_00093,power_efficient_device,70.32966686317316,compatible
CHIP_00093,high_reliability_critical,71.74374620403859,compatible
CHIP_00093,consumer_electronics,89.29787877791465,compatible
CHIP_00094,high_frequency_computing,77.09273346825049,compatible
CHIP_00094,power_efficient_device,99.4133498088124,compatible
CHIP_00094,high_reliability_critical,1.3537299465585377,incompatible
CHIP_00094,consumer_electronics,92.37195222570628,compatible
CHIP_00095,high_frequency_computing,31.507473635387825,incompatible
CHIP_00095,power_efficient_device,54.333286097144715,marginal
CHIP_00095,high_reliability_critical,86.9137692695847,compatible
CHIP_00095,consumer_electronics,89.3017592586453,compatible
CHIP_00096,high_frequency_computing,55.60134317279263,marginal
CHIP_00096,power_efficient_device,68.79993979524383,marginal
CHIP_00096,high_reliability_critical,47.14170730118884,incompatible
CHIP_00096,consumer_electronics,92.711111252471,compatible
CHIP_00097,high_frequency_computing,73.45325529967151,compatible
CHIP_00097,power_efficient_device,53.795446650940356,marginal
CHIP_00097,high_reliability_critical,76.45283434617605,compatible
CHIP_00097,consumer_electronics,88.68627768354521,compatible
CHIP_00098,high_frequency_computing,71.09649203469517,compatible
CHIP_00098,power_efficient_device,86.33363581131857,compatible
CHIP_00098,high_reliability_critical,100.0,compatible
CHIP_00098,consumer_electronics,48.79266327323096,incompatible
CHIP_00099,high_frequency_computing,99.12089343658833,compatible
CHIP_00099,power_efficient_device,100.0,compatible
CHIP_00099,high_reliability_critical,78.47402178718481,compatible
CHIP_00099,consumer_electronics,75.31229901595101,compatible
CHIP_00100,high_frequency_computing,43.82657859848736,incompatible
CHIP_00100,power_efficient_device,71.06157217993828,compatible
CHIP_00100,high_reliability_critical,52.9234277172132,marginal
CHIP_00100,consumer_electronics,59.13393668910323,marginal
CHIP_00101,high_frequency_computing,61.86629803440633,marginal
CHIP_00101,power_efficient_device,69.0031172520036,marginal
CHIP_00101,high_reliability_critical,73.08269049069952,compatible
CHIP_00101,consumer_electronics,64.62999772112114,marginal
CHIP_00102,high_frequency_computing,27.39813429417248,incompatible
CHIP_00102,power_efficient_device,63.6083908671777,marginal
CHIP_00102,high_reliability_critical,37.460553039858965,incompatible
CHIP_00102,consumer_electronics,73.45478365075817,compatible
CHIP_00103,high_frequency_computing,34.063210491715374,incompatible
CHIP_00103,power_efficient_device,61.980800566568305,marginal
CHIP_00103,high_reliability_critical,76.170626168554,compatible
CHIP_00103,consumer_electronics,73.34894707621767,compatible
CHIP_00104,high_frequency_computing,77.06642860388425,compatible
CHIP_00104,power_efficient_device,62.645577848167186,marginal
CHIP_00104,high_reliability_critical,5.866073711494565,incompatible
CHIP_00104,consumer_electronics,81.21540361692632,compatible
CHIP_00105,high_frequency_computing,59.309090572412074,marginal
CHIP_00105,power_efficient_device,36.88130338079615,incompatible
CHIP_00105,high_reliability_critical,85.34613911568276,compatible
CHIP_00105,consumer_electronics,84.04078611338441,compatible
CHIP_00106,high_frequency_computing,62.755177502881644,marginal
CHIP_00106,power_efficient_device,66.12179673633919,marginal
CHIP_00106,high_reliability_critical,69.81281100742423,marginal
CHIP_00106,consumer_electronics,54.51964049220375,marginal
CHIP_00107,high_frequency_computing,52.19017891281253,marginal
CHIP_00107,power_efficient_device,42.68108768251368,incompatible
CHIP_00107,high_reliability_critical,79.93023083131969,compatible
CHIP_00107,consumer_electronics,100.0,compatible
CHIP_00108,high_frequency_computing,86.82396979939305,compatible
CHIP_00108,power_efficient_device,72.94236476294229,compatible
CHIP_00108,high_reliability_critical,34.18308241967847,incompatible
CHIP_00108,consumer_electronics,91.10933119346589,compatible
CHIP_00109,high_frequency_computing,67.75029016396124,marginal
CHIP_00109,power_efficient_device,44.71395265438882,incompatible
CHIP_00109,high_reliability_critical,86.67725420519729,compatible
CHIP_00109,consumer_electronics,99.9477509008288,compatible
CHIP_00110,high_frequency_computing,89.7739055835596,compatible
CHIP_00110,power_efficient_device,100.0,compatible
CHIP_00110,high_reliability_critical,42.24415348373306,incompatible
CHIP_00110,consumer_electronics,72.96696470448938,compatible
CHIP_00111,high_frequency_computing,57.38639819927833,marginal
CHIP_00111,power_efficient_device,47.83121655541346,incompatible
CHIP_00111,high_reliability_critical,100.0,compatible
CHIP_00111,consumer_electronics,63.38096775826982,marginal
CHIP_00112,high_frequency_computing,64.05206669816364,marginal
CHIP_00112,power_efficient_device,100.0,compatible
CHIP_00112,high_reliability_critical,76.58679134836186,compatible
CHIP_00112,consumer_electronics,64.76222379153097,marginal
CHIP_00113,high_frequency_computing,73.38530608911272,compatible
CHIP_00113,power_efficient_device,27.531969889334917,incompatible
CHIP_00113,high_reliability_critical,58.96951592508996,marginal
CHIP_00113,consumer_electronics,81.15121758344833,compatible
CHIP_00114,high_frequency_computing,77.81940092228196,compatible
CHIP_00114,power_efficient_device,100.0,compatible
CHIP_00114,high_reliability_critical,87.2967827042249,compatible
CHIP_00114,consumer_electronics,62.440511587777294,marginal
CHIP_00115,high_frequency_computing,77.17433043334918,compatible
CHIP_00115,power_efficient_device,68.36590196725918,marginal
CHIP_00115,high_reliability_critical,100.0,compatible
CHIP_00115,consumer_electronics,73.37966058586578,compatible
CHIP_00116,high_frequency_computing,77.60679043052349,compatible
CHIP_00116,power_efficient_device,76.6770823904406,compatible
CHIP_00116,high_reliability_critical,32.906673992177936,incompatible
CHIP_00116,consumer_electronics,57.13412504542346,marginal
CHIP_00117,high_frequency_computing,70.47123547641223,compatible
CHIP_00117,power_efficient_device,86.67016787316301,compatible
CHIP_00117,high_reliability_critical,25.611140549258124,incompatible
CHIP_00117,consumer_electronics,78.5033444978155,compatible
CHIP_00118,high_frequency_computing,61.61276136120542,marginal
CHIP_00118,power_efficient_device,21.5988423596188,incompatible
CHIP_00118,high_reliability_critical,71.99417206926526,compatible
CHIP_00118,consumer_electronics,86.13816124625643,compatible
CHIP_00119,high_frequency_computing,88.40860353618447,compatible
CHIP_00119,power_efficient_device,89.58070263541676,compatible
CHIP_00119,high_reliability_critical,62.024854068894214,marginal
CHIP_00119,consumer_electronics,86.00678945922043,compatible
CHIP_00120,high_frequency_computing,78.75769546783903,compatible
CHIP_00120,power_efficient_device,5.670744960937441,incompatible
CHIP_00120,high_reliability_critical,20.00585984680781,incompatible
CHIP_00120,consumer_electronics,68.89345149155889,marginal
CHIP_00121,high_frequency_computing,76.04760088594416,compatible
CHIP_00121,power_efficient_device,76.69365895147273,compatible
CHIP_00121,high_reliability_critical,84.56381542831025,compatible
CHIP_00121,consumer_electronics,90.12002417284705,compatible
CHIP_00122,high_frequency_computing,78.72042719110033,compatible
CHIP_00122,power_efficient_device,82.30519815758464,compatible
CHIP_00122,high_reliability_critical,100.0,compatible
