chip_id,production_date,chip_model,pin_flatness_deviation_um,solder_pad_oxidation_percent,package_scratch_depth_um,warpage_um,pin_coplanarity_percent,package_size_deviation_percent,vdd_voltage,voh_voltage,vol_voltage,vih_voltage,vil_voltage,iil_leakage_ua,iol_leakage_ua,fmax_mhz,setup_time_ns,hold_time_ns,propagation_delay_ns,rise_time_ns,fall_time_ns,idd_static_ma,idd_dynamic_ma,jtag_scan_pass,boundary_scan_pass,functional_test_pass,aging_temperature_c,aging_voltage_v,aging_frequency_mhz,aging_duration_hours,failure_status,failure_mode
CHIP_00010,2024-11-10,MODEL_C,14.385864429865741,7.35750792944153,2.707155377944122,33.52928497792517,97.921220880294,-1.4529392090577398,3.3024900017260967,3.073556859894807,0.196593051446552,2.4324603518854504,0.9510816842194979,0.01,6.114936357658375,335.3137731977963,3.0905178530451956,1.3382873851407344,4.9981632049039195,1.024942548655664,0.8775756963612443,3.7549257048772144,79.04200937785862,1,1,1,125,3.3024900017260967,301.7823958780167,168,1,normal
CHIP_00011,2024-10-06,MODEL_A,26.127643621809863,12.743884144518322,4.858013152412039,45.62334436262495,93.32229069981501,-3.675922966109949,3.285400386928666,3.013216010217606,0.1982239098503644,2.3005849595062355,0.8549479554185864,0.02150943283292633,1.5619967175653373,338.8416467596117,3.192236918529463,1.340586617277115,4.849535998762628,1.1922199327216179,1.002132597822762,1.8600643379974429,98.9270839624067,1,1,1,85,3.285400386928666,304.9574820836505,120,1,normal
CHIP_00012,2024-02-22,MODEL_C,13.904067809384077,16.931617276819434,1.761679198392606,25.690740915687226,95.3230589584849,-1.6021865846708765,3.2265279147640156,3.0377307179153763,0.1729531274836598,2.3453134298014406,0.950231316301746,0.08981683149021352,0.35365048130583526,289.63633034586957,2.654836373847168,1.8424021477140224,6.694234043418284,0.8108608868425111,0.3645421261213866,3.2804086572721456,51.75538476622772,1,1,1,125,3.2265279147640156,260.6726973112826,72,1,normal
CHIP_00013,2024-12-25,MODEL_C,28.725279488705056,26.526500784034106,26.588558795114878,64.79118915887558,93.05681707076506,-1.4975159752393248,3.298133831047513,3.0991557248277415,0.1327320666823996,2.327152149954626,0.9422539528827014,0.2572780138606874,7.74261687342533,347.30808589727,2.569988641107553,1.8205464679942116,4.174126340794625,0.7662820104638162,0.9812261532185071,3.03119765963592,101.33941491520247,1,0,1,125,3.298133831047513,312.577277307543,120,0,thermal_accumulation
CHIP_00014,2024-10-07,MODEL_B,37.68512701914592,14.6656221769959,6.559044168709409,71.92000864837742,96.19395367268865,-1.5461869903101606,3.2840784837767028,3.0049451545868653,0.1218878759704815,2.3913115541628174,0.8474153299272867,0.1319438932426468,1.6999739449448723,327.3412468793167,3.767781767527614,1.7963701009867594,5.6193283484512,0.6875232754998564,1.231979713320076,2.14976098082965,66.39927479798651,1,1,1,85,3.2840784837767028,294.60712219138503,48,1,normal
CHIP_00015,2024-11-19,MODEL_B,19.023328896228865,23.027810327021314,9.380013581486523,71.26622975575502,93.04427273594054,1.9401171804152069,3.241357557235796,3.068448675758949,0.2837079233282962,2.251266196183277,0.8941392446147263,0.04935469002214315,4.504530381178514,263.9546941615422,4.057500085942331,2.4404099157063954,6.496148583594897,1.4252286300064068,1.2980259707436335,0.12386605266708076,86.2532371218775,1,1,1,125,3.241357557235796,237.55922474538798,24,1,normal
CHIP_00016,2024-03-04,MODEL_A,2.459652073540731,23.634525251456964,8.450072279172923,60.34611169334726,92.93921450041485,-2.4272055562782846,3.2814910494689964,3.1214851875802068,0.18683766473023475,2.2962067887326385,0.9747039484104212,0.30672420433522113,1.3948776138382493,321.1635594560501,3.3510944318810627,1.877050201412354,4.582781142001019,1.158541035583811,1.1370271849735623,5.232019330765661,63.81652564434565,1,1,1,125,3.2814910494689964,289.0472035104451,24,1,normal
CHIP_00017,2024-11-08,MODEL_C,15.615416534041415,13.148425618489672,15.533216250202122,16.84995609796096,96.24041987931652,0.6019585488763177,3.2839523499641827,3.057284168909704,0.24751606477125904,2.3850801457236193,0.8439647055507777,0.25550796668339826,1.1951333214548912,252.96265841412026,4.14097151574369,2.2226346716524263,7.418080172987548,1.1767862685086359,1.259555955469369,0.262110272904859,67.60497916755176,1,1,1,85,3.2839523499641827,227.66639257270825,48,1,normal
CHIP_00018,2024-10-04,MODEL_C,29.855001074314426,19.75752169096147,10.526062298153693,42.641297411000174,94.5868656776583,0.31659407443583154,3.2691681430037764,3.116013434508964,0.26309441625871505,2.4136612097786005,0.8511100657235614,0.562447612874155,5.79425338059844,347.85478298837916,2.295250181737976,2.719265410341911,3.9612469412819764,1.2880287073786132,0.34277237877839906,0.2744887695953827,78.15779279243031,1,1,1,125,3.2691681430037764,313.06930468954124,120,1,normal
CHIP_00019,2024-04-08,MODEL_C,24.42461429620196,13.051775666201108,2.979130904665172,48.595413175082435,89.21743659284977,1.92091015494334,3.346333508238797,3.1728771881730697,0.15534918419404714,2.4395187868571147,0.9328035650196737,0.11003400143712687,2.540025096002175,310.43032746965287,3.479154974341695,1.803897954438028,6.865483975730952,0.895606554199033,1.6077650922485351,0.45214659907424415,84.48937733922226,1,1,1,125,3.346333508238797,279.3872947226876,96,1,normal
CHIP_00020,2024-04-19,MODEL_C,21.991308789400236,25.577087152627815,6.250794606591005,48.70773123822249,90.63332923606373,-0.26626374347386245,3.2048549218953344,2.9739677284055737,0.20541034595567065,2.358742583836754,1.0253592219566254,0.2786206889603222,1.7633816794768054,303.6384653864158,4.305839477598704,2.707740218922492,6.8325536047859625,1.026324803384975,1.0229265712176316,1.321522263161248,64.8965341241368,1,1,1,85,3.2048549218953344,273.27461884777426,48,1,normal
CHIP_00021,2024-11-26,MODEL_A,28.069346847638712,20.086746706127457,3.7118553214266474,62.099474103715416,91.5582005256156,1.5822619343951172,3.2007100504644512,2.964973438374578,0.18270064652948087,2.3269403498602355,0.8558441290876766,0.7275147023580983,1.1173216830955188,274.4894932959403,4.417865060454915,2.769405499505449,6.120093951381237,1.556725263466461,1.0372362797336576,0.1,50.0,1,1,1,85,3.2007100504644512,247.04054396634626,120,1,normal
CHIP_00022,2024-09-06,MODEL_B,23.875627513987375,5.476129962493157,5.833766055917902,99.91515842638853,92.35108428165807,-0.34444027618819606,3.3001642892224545,3.0838090067682637,0.11056717181898666,2.386468054182107,0.9537624409574171,0.6928271849899376,1.5859980074492275,366.2810715450155,2.765002542671484,1.8593258278051312,4.624476691596943,1.2585872930765158,1.2873373925742229,0.1,56.33221692910288,1,1,1,85,3.3001642892224545,329.65296439051394,72,1,normal
CHIP_00023,2024-12-16,MODEL_B,29.74180149960909,16.292197217230775,10.942940848519868,82.7386939551688,96.24326998843591,0.8687850531696006,3.304806359469615,3.104919113459795,0.16887120144574463,2.3492389823626163,0.9409539051075734,0.03598266267804516,2.2987494243352153,303.49890031628064,4.366825552318619,1.2728155203994544,5.431188426355426,0.9890974459597313,1.4214254473107486,1.8980483789507023,101.42905121737583,1,1,1,125,3.304806359469615,273.1490102846526,24,1,normal
CHIP_00024,2024-07-20,MODEL_C,27.355389413175885,28.18489729459104,6.575734720577026,32.349502164236554,95.65681654121491,-3.0058821744944813,3.3202107568009485,3.0953050708261083,0.21525039541435365,2.4393318534196906,0.8942878178883331,0.5221482645390468,2.1304312469774733,312.84334288286993,3.106031048805512,2.1323547863508545,4.952513363010363,1.3467117894123313,1.2590187647820925,8.602954693628167,75.94193898029803,1,1,1,125,3.3202107568009485,281.55900859458296,120,1,normal
CHIP_00025,2024-10-27,MODEL_B,32.17360362189567,13.55015172362639,9.200626410743343,78.99528050830574,98.1958381150976,-5.0,3.2730513245860453,3.0394111766917242,0.15005824469934853,2.4180897076715513,0.9261223719911853,0.058587562129491115,1.2385018704657142,298.7707950686142,3.2078246203403964,1.8927194911784857,5.860548448187662,1.0297418668541718,1.3941949560177598,9.720971245153413,50.0,1,1,1,125,3.2730513245860453,268.89371556175274,72,1,normal
CHIP_00026,2024-07-18,MODEL_B,22.870368671250034,18.581720240760546,1.8418244615684176,77.92846629464061,97.25840546882532,0.7550937071317068,3.2541038097453834,2.9996511437274687,0.1605094082776883,2.3391678015368895,0.8842789870030101,0.053986076586109634,0.6097737461675287,322.88898371027733,4.139041136524312,1.8589897046212518,5.257681229507936,1.044982486527206,0.6576878458932525,1.5537854640634379,77.74422697538509,1,1,1,125,3.2541038097453834,290.60008533924963,96,0,multi_param_combined
CHIP_00027,2024-09-08,MODEL_A,27.242075211951637,19.367030701913162,6.875219507015902,37.43011075735618,98.21570886854798,0.8623662520784593,3.2996341933652524,3.0465765856979723,0.1695979886768613,2.368721056716262,0.9024292867352801,0.01,0.46221027001104203,305.50483144822107,3.5879923237540186,1.4724889450229053,6.046331441240232,1.1773712866599348,1.0099517562086016,3.8569960967794454,79.90454091473939,1,1,1,85,3.2996341933652524,274.95434830339894,96,1,normal
CHIP_00028,2024-04-18,MODEL_C,17.542983415313717,6.707016806683196,11.51639982656986,83.76824583379229,96.82518857437736,0.951004666303765,3.2779210932326,3.041496993715657,0.3066917598786062,2.455587535830806,0.81814159193874,0.7683721564151132,0.7185125958424365,315.4392844647101,3.128553392571049,2.186938048373144,5.612927535395555,1.2938179895575024,1.414143362749897,3.0719132924693984,64.72608153120106,1,1,1,125,3.2779210932326,283.8953560182391,24,0,noise_margin_insufficient
CHIP_00029,2024-01-09,MODEL_B,15.188313507527953,19.085663593708112,10.224571615961473,55.509454193532626,95.62903792727447,-1.0498650295093583,3.3775535702327844,3.111303334413084,0.06995706377373363,2.430613263778631,0.9442488255732003,0.11176787958428713,0.5648642186266296,315.405526868155,3.235389165328041,2.273364130002219,6.347607311117981,1.217719923506514,0.8193096737195303,2.6914818569593386,70.77461781957031,1,1,1,85,3.3775535702327844,283.8649741813395,24,1,normal
CHIP_00030,2024-09-28,MODEL_A,33.654141123351785,3.8493187837229943,5.1388971053869295,20.521302279595545,98.29805522686297,2.979444504420745,3.2837886375037404,3.024845354536336,0.21009859794163555,2.3688689712246513,0.9734064288984005,0.19403769805063917,0.1,400.0,1.9187782629576542,1.8683483925830473,2.234691947451826,0.8964521340053898,0.4150034403451917,10.43841079613419,98.78921608574464,1,1,1,125,3.2837886375037404,360.0,24,1,normal
CHIP_00031,2024-07-12,MODEL_C,21.729637410581503,9.995007148788831,2.321918938617838,72.74567628983998,97.7582383752203,-0.9197556314740439,3.297340742414146,3.1300187613458137,0.1647996553648701,2.4031388890033587,0.926700954362742,0.3352371121291891,1.731607100523517,273.3082493204207,3.861824559915261,1.9609247180338787,6.151641133387841,0.949605201817129,1.196735888800238,2.2967911303849355,76.26405011012108,1,1,1,85,3.297340742414146,245.97742438837864,48,1,normal
CHIP_00032,2024-06-20,MODEL_A,26.439044526899032,23.605783739953537,29.156899214854626,66.07493106120668,96.12828610266197,0.841758039344739,3.423770906979897,3.149402579607844,0.14156070548985397,2.4592466776682764,1.024086319603717,0.01,2.6282203905293824,291.25520325002566,3.880427724145081,1.7196579233213212,8.310282249559323,1.4086866830251261,1.2228207945622152,4.298662975382422,76.00233683167785,1,1,1,85,3.423770906979897,262.1296829250231,48,1,normal
CHIP_00033,2024-07-01,MODEL_A,20.98992011529112,17.854050322466865,9.285255327893609,53.625026382796825,98.81321561258042,1.189272450008157,3.2902619886634654,3.024335489362136,0.16332745757062408,2.319768212473109,0.9560930035824714,0.22804045189914285,4.789376754729155,246.70547115810197,3.957517355467678,2.3685289304977197,5.126824493771417,1.5117986964435077,1.4407507210366235,2.6172091443645513,70.98606431934834,1,1,1,85,3.2902619886634654,222.03492404229178,168,1,normal
CHIP_00034,2024-07-12,MODEL_A,15.307874792640286,12.564177538027785,6.793244261865544,58.951313620467616,87.9626352724898,3.437480319498221,3.3278078432599543,3.1360873099239193,0.22004257463000537,2.4186995816785783,0.928213717732974,0.0697197236624994,8.241636123993272,308.1287723801003,2.5813332099779296,2.5299554905383577,4.747272444725861,1.2958040629625505,0.5756779727645176,2.546614384478816,87.68173237999027,1,1,1,85,3.3278078432599543,277.3158951420903,120,1,normal
CHIP_00035,2024-09-25,MODEL_B,20.08786314065921,18.5716881699615,1.7047181354003724,39.86560659112307,94.12861047757865,-0.6340592395796671,3.3323154716693173,3.1796914972504022,0.22347141564123363,2.396941839000569,0.8953727988869997,0.17034692711184765,3.081001780095392,349.18236107733594,3.011443294537965,1.7116436118835638,3.4608420717001924,0.7809289334689733,0.3,4.569238736195098,83.94821933219772,1,1,1,85,3.3323154716693173,314.26412496960234,168,1,normal
CHIP_00036,2024-12-18,MODEL_A,50.0,14.519262017958948,59.544247632411526,147.73483943428877,94.08262860304481,-1.3063858124583057,3.3365700821859106,3.108053209107333,0.19116102734608517,2.5128654445623253,0.9050638000903709,0.204126668233304,1.218294844294562,284.7616558151845,3.297915385499165,2.2128241225882053,5.9527332906972585,1.49518622735296,1.3968801206095385,2.8603642050072695,50.0,1,1,1,85,3.3365700821859106,256.28549023366605,72,0,physical_damage
CHIP_00037,2024-05-13,MODEL_C,24.44192059423539,15.100628018814666,8.613590614420032,58.783382233750075,98.45804863244472,-2.9962907688306464,3.3144743632705627,3.1074800782779324,0.2455644789873976,2.4337284545723477,0.8398221932795303,0.030399189277459528,0.7763756218228924,247.0941522888747,3.4690974320847965,2.1412744351967086,6.65775593261517,0.9560577073202075,0.9263335738918304,0.8812959042241142,52.27665741733994,1,1,1,85,3.3144743632705627,222.38473705998723,48,1,normal
CHIP_00038,2024-03-27,MODEL_B,6.308214722156327,20.2545482137611,2.6080722711824675,64.66056763055037,99.7141849908523,3.104734013324946,3.309692039720525,3.062248373584328,0.25612997970603457,2.347249331412198,0.9106890377158475,0.5840878739282036,2.19580481530251,255.25350583383613,4.586835914398862,2.029466658035242,7.6739810184886945,1.2191611726112084,1.0654095104700665,2.7199033426471324,63.4753629381226,1,1,1,125,3.309692039720525,229.72815525045252,72,1,normal
CHIP_00039,2024-11-24,MODEL_A,18.27804434739076,9.181058074726945,0.12460313603049936,69.99997388400843,90.6494618893692,0.8428218140970801,3.3050167144918556,3.0868187451057345,0.22898255651703686,2.4233556475855584,0.9341646055715689,0.9379864149661548,3.899020296621532,320.1388455031645,4.227034645614044,2.081144394850883,5.409750035237393,1.0002375735033044,0.3279226536053671,3.814256517724867,77.06137823701432,1,1,1,85,3.3050167144918556,288.124960952848,168,0,multi_param_combined
CHIP_00040,2024-04-10,MODEL_A,34.258350341637694,15.322691244437525,7.339077889282802,27.671602796062903,99.23350152244782,0.9061222117886042,3.2712003048883114,3.1112565483056884,0.14722845293116685,2.373736169603443,1.0188613512366813,0.06774766691361964,1.2145132618543568,333.5680496789655,4.062520270247925,1.74946212512749,3.7281520055252444,0.6874915304323906,1.2730880537910478,11.728963204570716,85.95553117728387,1,1,1,85,3.2712003048883114,300.21124471106896,72,0,multi_param_combined
CHIP_00041,2024-11-16,MODEL_B,18.28962510520035,12.501854443146776,1.9825576282985249,34.960075387302545,91.48566444192119,5.0,3.316275940141963,3.134466575508842,0.2096664929527726,2.466284255018944,0.9602564826364823,0.4216468721773729,0.8227328875094111,316.9962926139627,3.526326534313285,2.0093259694862775,4.70573737802416,1.0150189282536235,1.1073336989268243,5.832720462464511,86.43648390650324,1,1,1,85,3.316275940141963,285.29666335256644,96,1,normal
CHIP_00042,2024-09-14,MODEL_A,5.596170466126555,2.3151730031979554,5.085294550364719,0.0,91.57635426331753,0.6500894823725988,3.4014322918712296,3.136704203574781,0.20995203954831415,2.417563997377543,0.9005098029156657,0.1530426115935867,3.4819610020513454,263.5824508730079,3.7332377994691868,2.389345460951646,6.865045570349617,1.3862360216154053,1.3128501105272494,2.384829291436337,71.53097541516676,1,1,1,85,3.4014322918712296,237.22420578570708,24,1,normal
CHIP_00043,2024-06-18,MODEL_C,50.0,7.636353950005602,60.08942436135577,162.89583387962904,94.2971428930179,-2.6046428102000645,3.3605340954481777,3.205634435005221,0.1310621139812069,2.4309051176242593,0.8545874501943614,0.04898969621284347,0.1,310.3888709193469,3.337133481010994,2.0740015651968817,6.437571164052279,0.6104793072979896,1.1492474871048513,1.266580598711691,73.44476435406683,1,1,1,85,3.3605340954481777,279.34998382741225,168,0,physical_damage
CHIP_00044,2024-10-10,MODEL_A,25.45914007850234,27.545651576510657,11.32719889218292,26.05811933509054,94.04538058360225,-0.39180714998595223,3.3151959011112315,3.069428844089454,0.08583366635674451,2.380995429854537,0.9158617270788706,0.4748895479725077,3.349787842521862,317.4217602601579,3.6386239367037367,2.190470101195692,8.28126473279698,1.060590039223415,0.46094790814522335,0.13498919646500457,82.37688384462543,1,1,1,125,3.3151959011112315,285.6795842341421,96,1,normal
CHIP_00045,2024-10-07,MODEL_B,43.45376926739064,18.077786516681872,60.09824258924581,144.29609447496057,90.32474816084937,-1.9495648176973064,3.3427914899052995,3.1548388338716133,0.05863346271752666,2.4103186381153137,0.9846874839831489,0.36359717861748436,0.36393158398042297,327.4899324386711,3.169597395568448,1.5975648998118397,6.4185006132077,0.6361157729097804,0.765086256066406,2.201247567695388,107.64027990426658,1,1,1,85,3.3427914899052995,294.74093919480396,168,0,physical_damage
CHIP_00046,2024-05-26,MODEL_A,17.02865811134345,4.411293588788887,4.0734306274446945,70.38767029830748,96.9496339204777,-0.7917367891655448,3.2565412045634674,3.047698030167943,0.18419132940672908,2.2915977303454595,0.8985945570761077,1.0781402652993526,0.22990183803872088,340.9875057574773,3.6801192021896934,1.390388199635774,3.854642668117868,1.6556044552644091,0.8076246868354673,0.6656690245538778,61.81016927299912,1,1,1,85,3.2565412045634674,306.8887551817296,48,1,normal
CHIP_00047,2024-12-26,MODEL_A,28.658815438333882,2.677164993212715,21.824120240389764,76.86587948899057,97.03820727417981,-0.8051792055092145,3.286974392290014,3.067943686141505,0.19788238289201507,2.4011762625236006,0.9528718803415398,0.0369538743937368,1.8202116740234133,312.768317120107,2.3591587010096555,1.9203446037001863,5.615480531193716,1.2235001663007523,0.8351299698796569,1.871606497943399,78.89640827613046,1,1,1,125,3.286974392290014,281.4914854080963,96,1,normal
CHIP_00048,2024-04-24,MODEL_A,15.66413279819046,14.10268879911533,2.981558039655595,26.287526412590342,98.16212478849101,-1.174048782134099,3.3473924922092024,3.1648819157592665,0.10909310534085513,2.435200450941595,0.9264023708634455,0.11079676047322991,4.28384536466599,328.3528661306852,2.9787347633167416,1.8024796742353704,5.298388563040346,1.1155443437963612,0.8963420937531975,4.119681500048542,103.33344879242651,1,1,1,85,3.3473924922092024,295.5175795176167,48,1,normal
CHIP_00049,2024-12-28,MODEL_A,29.186051396127908,27.489492265411858,4.498838188121067,58.175474692060654,93.6996340106664,-2.786565010710794,3.374358359672909,3.139603502083213,0.24276193995308173,2.5066514359798022,0.9878403667913507,0.34818490452702905,1.1755726363202743,308.816041567709,3.8633672578147698,1.772148729855259,5.39275633932092,1.2574577909897418,1.1616956782956382,5.910388369527565,63.01123409767398,1,1,1,85,3.374358359672909,277.93443741093813,72,1,normal
CHIP_00050,2024-01-21,MODEL_C,24.33756228579405,13.50593492156518,5.227511955716353,106.76785178205698,94.88125185508265,3.1850032673445923,3.2614566913952308,3.021309203042507,0.18913308895778472,2.3476472666853594,0.817372392228325,0.12350863273118684,1.8399317884994688,317.693005268059,2.918404507080598,2.015446686932675,6.094402587637565,1.3293146974160526,1.3498900031123602,3.655724784682496,85.00850416628253,1,1,1,125,3.2614566913952308,285.9237047412531,48,1,normal
CHIP_00051,2024-12-22,MODEL_C,21.9574554038988,25.45599642723213,0.03633174589097687,108.00081103956086,94.90871850529207,0.5976960888767876,3.275820584528842,3.1147628521716415,0.26096715689492117,2.3338804503658785,1.013480690876842,0.39475414604436876,5.59637243881497,344.3181423597953,3.032717030199886,2.1865262690988247,2.907948218009411,1.379814574299421,0.5423069112368526,15.0,95.46128471446863,1,1,1,85,3.275820584528842,309.88632812381576,24,0,thermal_accumulation
CHIP_00052,2024-03-22,MODEL_C,21.164118442684764,17.815446166549258,12.7394238650093,87.64504663275463,100.0,-0.45094406940047654,3.4090687896939267,3.210458269833242,0.20223215219901544,2.5018871912562695,0.8877902542208769,0.08396139289864173,0.44232421366797836,211.76353255662985,4.598257409042217,2.883008379220981,8.447452187140366,0.9932218689296209,1.3596374315344768,3.766120342730006,50.0,1,1,1,85,3.4090687896939267,190.58717930096688,72,1,normal
CHIP_00053,2024-02-14,MODEL_A,18.600255706286575,18.77000366276715,0.6410425069523874,69.4498078869275,86.49726565210034,1.515275659031486,3.3048130624884484,3.0580440133316307,0.11601998568725091,2.3318131420957013,0.9729715972805523,0.08961487102423589,1.6577734023922324,282.800822339375,4.434953722515414,2.6544126896389066,5.939185158834019,1.6505940981723413,1.3710039226214477,2.764057090539925,73.6773710241377,1,1,1,85,3.3048130624884484,254.52074010543748,96,1,normal
CHIP_00054,2024-08-13,MODEL_C,28.365120961674126,4.314235925563445,3.089334545169783,31.85702111232943,92.1291669530327,0.942134549698782,3.391168098635019,3.1473552158556717,0.20749687279740892,2.506740103122251,0.9331960279376681,0.38381562148346626,2.999208439939037,282.9035089863559,3.111735818777915,1.6057836779791088,6.501779218885109,1.6584146659778796,0.9074421267811574,0.6722600853476055,67.08534780007435,1,1,1,125,3.391168098635019,254.61315808772034,24,1,normal
CHIP_00055,2024-09-07,MODEL_B,13.077257343185327,22.500183373998063,2.3650135659237597,80.12140551094949,95.0166225283754,0.5513814654840951,3.3103428658637895,3.089544431156108,0.22020664169232607,2.4484173832667504,0.919946328419847,0.10538883712612304,2.8142713908420562,270.9350893385443,3.1673455726564077,1.7136863680247656,8.296264141742844,1.295094029426539,1.157148180553438,4.3577933873585435,61.175749195272424,1,1,1,125,3.3103428658637895,243.84158040468986,72,1,normal
CHIP_00056,2024-08-19,MODEL_A,7.024598985358326,12.320543701811143,8.403037817527462,55.575405595088455,91.74328929525349,1.3699961455336536,3.3123090141162717,3.0612112927334296,0.14714258484677964,2.46029922423178,0.9129804095943472,0.21308051416467988,2.0741812866308225,276.3485223096459,3.1783131442547554,1.9611816729668128,5.096167750985767,1.2139069980158432,1.289491239867008,0.1,59.74364083723368,1,1,1,85,3.3123090141162717,248.7136700786813,24,1,normal
CHIP_00057,2024-08-09,MODEL_A,24.915520983139796,21.904739628887267,4.255951056015247,75.69479170763964,94.22503892818665,0.26786948751731327,3.284725455617005,3.120731619521825,0.09347442016140749,2.387599707125013,0.935059402675851,0.057648582905868405,0.4738455991657493,351.67995885466206,1.9090143535670023,1.6135310492573196,4.329295573999115,0.3,0.8342732218216635,6.395028880226557,100.33978409063448,1,1,1,85,3.284725455617005,316.51196296919585,96,1,normal
